species,biomass_min,treeheight_min,soilmoisture_min,peatmap_min,groundcover_min,biomass_max,treeheight_max,soilmoisture_max,peatmap_max,groundcover_max,s2_NDVI_mean_min,hii_hii_mean_min,hii_population_density_mean_min,hii_power_mean_min,hii_roads_mean_min,dem_b1_mean_min,bioclim_bio01_mean_min,bioclim_bio12_mean_min,s2_NDVI_std_min,hii_hii_std_min,dem_b1_std_min,s2_NDVI_mean_max,hii_hii_mean_max,hii_population_density_mean_max,hii_power_mean_max,hii_roads_mean_max,dem_b1_mean_max,bioclim_bio01_mean_max,bioclim_bio12_mean_max,s2_NDVI_std_max,hii_hii_std_max,dem_b1_std_max,n_occ,AOO2km,EOOkm2,RedListCategory
Bryoria furcellata,32.711768750000005,30.2502825,19.52602375,0.83659625,7.29913125,146.17353750000004,107.828645,79.6290225,2.69393375,98.02367375,0.1270082468933941,104.55178195871252,18.49469049629045,0.0,28.25195963804882,13.850575252476048,-4.3614153058049245,496.4056037167497,0.0640605502719516,10.272125214062026,5.17174239637736,0.8090926658322612,1944.5380593983905,523.6982916458513,690.1017868701477,740.0088511001015,537.0038331035037,64.68822900228355,739.5180496135081,0.3787184236819091,749.3880369673006,51.51376086996819,4223,8956,478587.490993053,LC
Bryoria fuscescens,36.3807,14.5216125,17.6256125,0.522475,4.478775000000001,202.3113125,107.594225,85.967575,2.6621375,93.1739125,0.0462539721999676,96.97064464858008,13.597441846786346,0.0,29.818392875346703,12.609741723613505,-9.695102482673652,482.033727203022,0.0581942149806579,14.429641307468648,5.463269068153156,0.8229307381020395,4088.192484908774,925.9617658746414,900.0,840.9149184037431,774.1664732868152,69.50715423130288,913.552774445909,0.5134315840527737,1187.2210320243264,72.10480902007059,1511,4876,577995.164282251,LC
Bryoria implexa,41.62275625,25.32352875,16.357858750000002,0.93231375,6.15767375,151.1921375,91.7345,60.00854624999999,2.1389599999999995,52.60740874999995,-0.0890612456362312,275.4152801018366,22.92975910195421,0.0,191.1661112828917,50.0434866208462,-1.928974150172145,512.7953525901773,0.0770568531435264,87.86863508041826,10.688662650565613,0.7628081361692637,3355.2651402328484,869.0900470997378,888.6217843512508,785.3841514455632,825.205980821164,68.16839916590504,1040.814569655122,0.4193212518491528,705.8662342743929,73.49149514593405,23,80,250309.885497321,
Bryoria nadvornikiana,31.653975,37.523625,18.997825,0.993305,8.667959999999999,123.77904999999996,102.04169,71.8926,2.429795,101.521255,0.1509727059876247,61.11484408101864,17.011147388045956,0.0,15.956466587418385,18.441870937125454,0.7692619379493543,528.4772071821833,0.0603714745013122,5.469031754445389,7.017854445427616,0.8332309231211376,2021.888855820304,556.2869593585042,849.5973523975009,675.5318764737393,614.9021496842684,41.3095861869724,723.4074057701067,0.36239606955023,704.6318641466519,68.53860300349227,17518,21084,419149.507151775,NT
Bryoria simplicior,35.368435000000005,1.8490800000000016,22.84895,0.00592,0.5922400000000005,244.29914999999983,104.05087999999996,253.60685,2.60549,53.12715499999972,-0.0342590828564605,27.24674377391953,8.35508392846291,0.0,0.0,14.367136344398844,-21.57459764743747,448.00697437276,0.0212838621414664,4.414782548769747,6.995298900178858,0.7471919004390599,4303.726723903195,868.174067443244,916.0270935135804,847.6854887280126,835.4494684433238,59.90554660917267,841.2744359565353,0.4047781918545816,1127.783776554354,103.65981453430626,97,340,410310.422249647,LC
Bryoria tenuis,31.324625,49.44614,20.355333750000003,1.1121975,11.2368,102.741375,96.47828875,82.15301375,2.33857875,89.10429499999994,0.1445634102762917,73.60454664566267,21.415315477048697,0.0,43.73945783948332,468.09807659657776,8.457027097344612,641.1062954215474,0.0446073520127028,12.059212861189172,26.4517460438832,0.8891617594487901,974.857964485272,277.1589714663664,491.6281560119394,480.14018641223663,698.1027763596929,25.82871890307641,728.8007962017085,0.2776026232567055,408.1409814763453,77.70538289352353,464,248,20014.5135125029,EN
Bryoria vrangiana,37.997031875000005,12.891433125,27.908958750000004,0.55453625,5.19104375,181.45951874999992,90.705965625,76.62788562499999,1.8170275,28.115133749999952,-0.0357241767976634,419.9361395378164,37.83130361565048,0.0,372.2028239146615,126.69100337286494,17.301012357496557,648.2439343867701,0.1174089435936707,154.05720035295678,5.103654214200377,0.7242283058827557,5702.145147720368,997.2951241713778,912.745853860568,907.4398483651976,577.5735050370156,50.68978952659993,753.6924145923223,0.4096814357646294,1170.184641841579,42.73215466599452,30,80,17368.3141559572,LC
Bryoscyphus dicrani,50.771995,25.249685,13.430235,0.50385,5.653345,184.480625,75.75623499999999,117.94020499999996,1.6333599999999997,82.68567999999996,-0.0228943037253188,1353.4739257584306,282.78677492887664,0.0,627.9059268624617,7.065159890153652,53.16944081538125,568.0914468298345,0.0618765164012847,438.7667973708806,4.446033081767871,0.5490622701917851,3840.124105438352,852.7254455189243,851.9749747946526,836.5488042597331,231.3300070585781,78.508026481722,728.4597895171064,0.4531577682643168,1265.2957329280514,23.52600922460509,25,76,63612.511048786,
Bryostigma biatoricola,33.91725,40.167215000000006,16.7798075,0.7309450000000001,10.2696275,148.08572499999997,104.335825,73.36276749999999,2.2895275,66.97674749999996,0.2846189798326587,344.8869798526425,22.753284884096377,0.0,309.297142968691,27.01950195332114,10.42474377811691,514.8304404020594,0.0340996309062196,70.33144816592704,8.474313777275837,0.8614747052192612,3794.156187536834,938.882778889513,894.3656394171445,824.3817838813752,661.5331434046842,68.42946433658759,1011.8076477688234,0.3514292014826531,990.841432062438,75.12672738864282,13,52,160264.30707322,
Bryostigma lapidicola,47.612328125000005,18.485803125,16.689674999999998,0.524765625,4.033746875,211.17578125,103.76305625,82.434428125,1.903715625,91.349040625,0.0349595426390695,280.65919332972925,87.11058135424719,0.0,43.633224289066696,9.686224267677233,43.8579351505351,510.6879708874157,0.0916492994798302,49.79502106972164,4.79031322584425,0.7753964008357823,2875.987227226339,807.0081802388034,864.0017111563392,781.6851947697304,289.605747869538,77.57641148350554,930.6912720668604,0.679250634543322,831.6049539578506,36.86770990733493,188,624,183243.475954774,LC
Bryostigma molendoi,98.019299375,22.65901,19.046403125,0.6616299999999999,5.917271875000001,188.958165625,63.01867624999999,58.849524375,1.3910299999999998,19.74801812499997,0.1359132908913652,1896.7094467421969,314.1133098489268,0.0,642.003411684639,10.751662766110869,57.255615213185365,537.0417850305499,0.1739606630100593,558.7106103091729,9.384441954113807,0.4709351518660667,4560.935018056525,903.8470493013042,808.3325244780656,854.6509161835717,33.36997020902039,67.5839405018766,563.795547575806,0.5275999350871036,1171.8251236579904,18.64790335718272,30,48,2477.89836465588,
Buchwaldoboletus lignicola,68.2722125,33.22297,18.402045625,0.90119125,7.112205625,183.087746875,99.64918437499996,54.66073499999994,1.342948125,81.610398125,0.1595766258627049,746.499989247743,136.5058242614842,0.0,65.15257321970007,10.283635874905931,48.92580698333218,536.6105688363585,0.066694917543559,341.2051713969654,6.847790345891719,0.7439698497347644,4419.818636228926,999.5495733182412,911.9782493565468,849.1727815530556,169.25957245073175,64.8584097394073,649.52368051527,0.4188415543801699,1040.625123257738,26.252152637582007,22,44,32808.9788742081,DD
Buellia aethalea,17.69245,3.460755,21.92564,0.43244,0.765405,242.902025,84.51104000000001,75.750665,1.9209050000000003,36.709245000000095,0.2305663909362297,928.0186436140388,260.2113903660395,103.98158741174524,51.28888403169296,13.355912469144815,53.86224539386163,607.1733019533198,0.0987091819778397,79.13270329596031,5.03490325369559,0.8486502460604601,3078.367766907928,883.1022272213728,900.0,652.5857463421444,224.29679674746507,74.68783705320888,860.4765569212296,0.4655683318514988,848.1921304842618,44.66026825495658,291,1084,42242.5268703037,LC
Buellia arborea,37.895446875,10.357903125,21.3846625,0.64406875,2.387271875,230.8929375,86.720946875,73.049353125,2.4717625,93.11826875,0.0416600658049751,66.37811352507515,9.878551842314536,0.0,21.61057636212052,11.334206556168454,0.5008344599104283,506.87652516625576,0.0512031859424045,8.033421121384231,5.704505252174756,0.7768748798209678,3517.5603815345403,757.6938721833457,883.9514604670709,810.6501948471074,762.6614053955186,76.77914524965442,982.8327896102828,0.4429533879596328,914.0468427089844,86.40919004475383,66,244,329306.574574266,LC
Buellia badia,53.23415000000001,10.7117875,21.083015625,0.20565,3.1138875,221.38534375,96.68738125,89.550525,1.559259375,33.17714375,-0.0719217333892446,744.2620929320306,137.40871565044762,0.0,62.693658624051466,7.896978827656274,58.81219025472792,530.1457116550723,0.0849240352734538,123.66207677918668,4.1762357779573005,0.7887179887278315,2850.316785276536,785.674573552776,871.0573810167139,770.5537733181003,97.65016494489495,75.96145729280434,846.860245015463,0.5581105610443386,1114.4879551763145,44.249884708501526,27,88,66132.4427432827,LC
Buellia disciformis,41.163328125,8.245765624999999,17.68809375,0.429296875,2.03781875,230.02265625,107.054671875,85.66535,1.9760625,63.84740625,0.0230021298049571,96.72292681481132,18.347454013416204,0.0,43.5483766531716,9.213710437497438,-3.9534950786711622,501.78623058855385,0.0584279629578222,13.56677598330626,4.830261025027875,0.8207153839196103,4519.487410622151,989.5098785714424,904.3481203976136,882.1460499644571,762.2925852279734,76.78520005527737,1001.020102985546,0.6100881435133899,1170.8792904533336,79.82779026107771,288,1000,475344.481846443,LC
Buellia epigaea,213.252521875,14.097534375,7.792342499999999,0.98991625,2.82797125,225.65405,17.844315625,8.718638749999998,1.02454625,3.809166875,0.3089174336945537,1557.9767074346064,160.3644514611142,0.0,501.5457511342308,21.37306852733727,73.88072304659714,505.6713512335937,0.1341994357513712,440.0836041323524,7.420167434902773,0.5706635609248574,1992.3752310232107,189.09257879674595,0.0,646.3929901070974,23.60055335779916,74.24533331289143,507.0219924335189,0.2322823567758278,661.2092932839686,8.161372210167428,30,12,0.248158991209507,CR
Buellia erubescens,37.353921875,13.00864375,11.29398125,0.603703125,4.8450625,186.164390625,88.7985875,72.689115625,2.15995,43.333346875,0.0757759063315488,112.97723223947108,16.147105051488296,0.0,53.51451601556723,26.36792215732521,-3.7165275748472415,535.4683367103246,0.061562209870295,17.153374393082956,7.226632514753491,0.7956055853676798,3385.803025926343,772.0075099145981,789.6874566917581,814.5189382130324,821.7679607166223,69.60522715904936,992.8315260107976,0.3790220308628293,1102.6784401905527,81.44278917289863,26,100,240833.147665069,
Buellia griseovirens,38.703849375,10.335085,14.862526875,0.3221325,2.423076875,225.547353125,103.980591875,90.3927662499998,1.880696874999999,82.65730374999998,0.10062450076315,257.22286294437305,105.75146590498844,0.0,39.927319784401824,5.851262576980964,37.63627760193332,494.9422273760465,0.0808322382759135,41.53854305738084,4.167231929354957,0.82455813397885,4130.22910139711,907.808097767655,899.6652119839158,852.3776166600733,330.71209937597047,78.03466140345955,884.5282660983745,0.6272610683196667,1131.034530334219,45.9719201520096,775,1580,223808.740285185,LC
Buellia leptocline,30.57325,1.7982875,12.3388375,1.0025625,0.1540062499999999,251.34078125,93.3745,62.3197375,1.66705625,80.86604374999999,0.3489474933653003,199.44833143353384,14.008429721038947,0.0,38.91491752346931,115.43763475477964,-15.051995439213254,551.4210044796685,0.1134624379901878,56.49829789805069,16.414454508751874,0.7549544330705367,1307.606995364457,285.2635153642494,611.6575305501558,598.7260599086392,853.4699501317542,48.0190591499891,931.7051776805728,0.2605645361264713,455.9663259743568,69.1756574962972,11,40,184800.878100953,LC
Buellia schaereri,28.43282,10.038406875,14.127945625,0.254608125,2.59527125,221.842359375,88.83487249999997,127.5311975,2.284961875,63.995911874999976,0.0578626862088949,118.72740661172053,11.379708916610388,0.0,48.52601254236811,5.053564771871386,-4.911693901661364,510.2325861567961,0.069958039222013,14.193666640952356,3.2943629947759576,0.8082160953935859,3744.940944957577,882.6972553797426,887.9646246832757,857.9675273956383,733.760155547674,76.14771160347637,787.558085747611,0.3866087214957924,1127.5424515333757,51.57903761277747,50,168,354749.278685468,LC
Buglossoporus quercinus,49.299856250000005,7.100875,15.7073,0.054925,1.499375,240.967125,99.49285187499994,96.4473,1.612393749999997,31.550299999999744,-0.2053913858735481,342.08919433389485,158.8506663735507,0.0,43.13264602276043,3.6027355301478816,59.18642009866363,491.0050051730569,0.064363700065326,8.084587531566193,3.022769196816734,0.7180702338688191,4469.0164783231,920.1459635253794,900.0,828.3252528472276,176.35094126704985,76.26256240895333,703.7714234648811,0.7495106418373356,1258.0187281546362,29.891007273883574,111,276,83246.2179787336,EN
Bulbillomyces farinosus,35.8831875,9.3666675,15.479805,0.32316,2.2249925000000004,226.2401125,167.21147249999996,86.36321249999999,1.7439225,26.131112499999997,-0.0691966841624714,754.1038120126624,196.9913061127033,0.0,34.35383738758652,6.810344019323576,52.03757595681659,534.5044127532508,0.07716491592326,120.60305572107426,4.838613486010682,0.8167600992422832,3918.213800497207,936.9790413433255,900.8268078717458,813.6171082625503,218.35588514109605,77.38816075657441,773.4773314310625,0.6125565287829902,941.8275715985642,47.88281469856431,54,180,112378.062524016,LC
Bulgaria inquinans,41.65745,18.096113125,13.756829375,0.423169375,3.688436875,209.490290625,123.28006687499992,82.93067187499996,1.642985,80.67465999999992,0.0459928231262126,457.4105226507251,146.0938593048343,0.0,34.50798448917973,9.035241969177626,51.72596898311854,514.0298100311023,0.0744715032141592,113.3432194493557,4.132969275675571,0.8150781244699299,4632.063503576548,978.1505984212652,904.3559301026922,840.5932718122791,227.5651881089278,77.90466475639097,908.6918456294404,0.5757786901645421,1212.9202755604,43.5793894334047,981,2516,186931.393935695,LC
Bulgariella pulla,33.129290625,63.498220625,20.45677375,0.526990625,13.2076925,139.118571875,108.617106875,55.419504375,1.3520375,22.368883125,0.2346606984924768,465.06457589707225,144.15011004577798,0.0,250.0769570399744,123.52433898004324,49.05443906293571,782.6237562722634,0.0581091636616418,78.32506136824946,16.871475297466706,0.8323709389035479,1026.5104697086192,237.82341819874543,0.0,557.5250684124159,236.22601549954624,60.01633554028328,813.5172579441601,0.4424826533750044,279.00460335875425,28.586315348072134,18,40,495.642453807487,LC
Butyrea luteoalba,35.147926875,27.83556125,19.381201875,0.8999406249999999,7.411924375,141.31131875,110.22071375,69.0916675,2.349415625,98.098236875,0.1674505602443382,40.50072203734788,11.34104467083734,0.0,6.995763394980533,34.75852904646349,-12.696808769887582,475.3535987422884,0.0679134918703305,3.4979291743373917,7.11548844129924,0.804790655660495,2488.501734680192,687.2543048591288,852.3822701791404,723.574279140517,637.1547438676562,65.13510857887124,733.3496370814419,0.428184048338562,797.1602389805652,55.44956229202203,1949,4492,520672.942746776,LC
Butyriboletus appendiculatus,40.45428125,33.707725,12.72344375,0.60221875,6.98275625,180.20275,126.03395,74.0207125,1.53220625,76.02238750000001,0.2263062165863344,697.4499402917997,189.7241570139236,0.0,46.1648897918701,10.931354281019107,56.07610988930562,489.4950015053847,0.0880876249852771,136.70624783388226,4.508783009032876,0.8322238638494811,4402.703123042822,999.5523139277574,903.368070468008,847.1947529368957,210.79620475535643,77.52063383992947,854.2764117780531,0.5227979135305902,1103.421855939377,42.48084842168141,439,840,136020.690056106,NT
Butyriboletus fechtneri,34.893255625,19.322475625,14.04272,0.5649825,3.69245125,203.977125,95.59879187499996,71.1415993749999,1.521525,51.29138062499998,0.1948424259821391,603.690799888275,236.9427762241025,0.0,50.74291211227611,9.933011256097652,56.27142815502358,488.06735526987865,0.113681481552045,61.81540026265504,3.222009135085812,0.7851086069480202,4971.358000803423,1000.0,960.9443277368688,836.2530695560969,134.6507898300861,76.0,630.1350393670566,0.4483951484318803,1010.0786046618852,31.66566620786146,354,428,111704.191101569,VU
Butyriboletus subappendiculatus,40.940625,36.6898875,17.7614125,0.7024125,7.7238125,160.8660625,101.73565,50.6986,1.4129,20.2718875,0.2310498865820533,908.428723815377,246.5317623301012,0.0,327.3063907428028,23.482723612388654,50.51602083859759,634.3056705303985,0.108716048511242,353.95363624162485,10.786106963106018,0.7508830739827237,4481.640467330772,961.7589275969356,900.0,867.8834294061877,256.51196777558687,71.58381653702148,856.6471020906889,0.4295763674901675,1359.1907703446668,43.49151133049861,23,68,7123.15188366406,DD
Byssocorticium atrovirens,37.8596375,27.2790975,12.054815,0.3681875,5.16058,194.6073375,141.03677249999998,80.7417925,1.7598724999999986,36.432049999999904,0.0569889857467863,608.1336748536826,188.6638029686335,0.0,67.33371420366342,10.123095325388585,51.81638599318638,462.9090175695636,0.0695887311610555,139.1328147489994,3.6723803734527616,0.7545021339184075,4250.58047988049,934.2735163095684,900.7747156658052,866.4586993596977,195.63837293653637,77.07529401518025,739.9041517214506,0.5021179145558857,1144.4885949656991,38.574958025018496,85,288,161562.626865947,LC
